Source	Utterance/Speech Name
Mozilla Common Voice	sample-031974.mp3
Mozilla Common Voice	sample-134655.mp3
Mozilla Common Voice	sample-042310.mp3
Mozilla Common Voice	sample-178487.mp3
Mozilla Common Voice	sample-019314.mp3
Mozilla Common Voice	sample-074523.mp3
Mozilla Common Voice	sample-085143.mp3
Mozilla Common Voice	sample-058694.mp3
Mozilla Common Voice	sample-035635.mp3
Mozilla Common Voice	sample-083750.mp3
Mozilla Common Voice	sample-016751.mp3
Mozilla Common Voice	sample-094653.mp3
Mozilla Common Voice	sample-189977.mp3
Mozilla Common Voice	sample-029575.mp3
Mozilla Common Voice	sample-081861.mp3
Mozilla Common Voice	sample-121301.mp3
Mozilla Common Voice	sample-158300.mp3
Mozilla Common Voice	sample-157009.mp3
Mozilla Common Voice	sample-000286.mp3
Mozilla Common Voice	sample-087806.mp3
Mozilla Common Voice	sample-037831.mp3
Mozilla Common Voice	sample-105534.mp3
Mozilla Common Voice	sample-033792.mp3
Mozilla Common Voice	sample-169101.mp3
Mozilla Common Voice	sample-169473.mp3
Mozilla Common Voice	sample-103338.mp3
Mozilla Common Voice	sample-049625.mp3
Mozilla Common Voice	sample-072029.mp3
Mozilla Common Voice	sample-070954.mp3
Mozilla Common Voice	sample-054177.mp3
Mozilla Common Voice	sample-072474.mp3
Mozilla Common Voice	sample-179944.mp3
Mozilla Common Voice	sample-083268.mp3
Mozilla Common Voice	sample-016373.mp3
Mozilla Common Voice	sample-178515.mp3
Mozilla Common Voice	sample-127278.mp3
Mozilla Common Voice	sample-060789.mp3
Mozilla Common Voice	sample-067874.mp3
Mozilla Common Voice	sample-008416.mp3
Mozilla Common Voice	sample-177975.mp3
Mozilla Common Voice	sample-011849.mp3
Mozilla Common Voice	sample-042372.mp3
Mozilla Common Voice	sample-060502.mp3
Mozilla Common Voice	sample-099617.mp3
Mozilla Common Voice	sample-144864.mp3
Mozilla Common Voice	sample-161017.mp3
Mozilla Common Voice	sample-099481.mp3
Mozilla Common Voice	sample-040903.mp3
Mozilla Common Voice	sample-125684.mp3
Mozilla Common Voice	sample-010116.mp3
Mozilla Common Voice	sample-124526.mp3
Mozilla Common Voice	sample-071121.mp3
Mozilla Common Voice	sample-014776.mp3
Mozilla Common Voice	sample-178097.mp3
Mozilla Common Voice	sample-033500.mp3
Mozilla Common Voice	sample-039800.mp3
Mozilla Common Voice	sample-077158.mp3
Mozilla Common Voice	sample-003750.mp3
Mozilla Common Voice	sample-139022.mp3
Mozilla Common Voice	sample-135461.mp3
Mozilla Common Voice	sample-116877.mp3
Mozilla Common Voice	sample-028406.mp3
Mozilla Common Voice	sample-092439.mp3
Mozilla Common Voice	sample-174532.mp3
Mozilla Common Voice	sample-190051.mp3
Mozilla Common Voice	sample-083860.mp3
Mozilla Common Voice	sample-156644.mp3
Mozilla Common Voice	sample-023028.mp3
Mozilla Common Voice	sample-134849.mp3
Mozilla Common Voice	sample-128641.mp3
Mozilla Common Voice	sample-130344.mp3
Mozilla Common Voice	sample-055090.mp3
Mozilla Common Voice	sample-008726.mp3
Mozilla Common Voice	sample-039667.mp3
Mozilla Common Voice	sample-079861.mp3
Mozilla Common Voice	sample-181370.mp3
Mozilla Common Voice	sample-025571.mp3
Mozilla Common Voice	sample-003120.mp3
Mozilla Common Voice	sample-151320.mp3
Mozilla Common Voice	sample-194051.mp3
Mozilla Common Voice	sample-131365.mp3
Mozilla Common Voice	sample-146730.mp3
Mozilla Common Voice	sample-059533.mp3
Mozilla Common Voice	sample-077789.mp3
Mozilla Common Voice	sample-034652.mp3
Mozilla Common Voice	sample-013722.mp3
Mozilla Common Voice	sample-007708.mp3
Mozilla Common Voice	sample-068150.mp3
Mozilla Common Voice	sample-078401.mp3
Mozilla Common Voice	sample-092008.mp3
Mozilla Common Voice	sample-111668.mp3
Mozilla Common Voice	sample-101858.mp3
Mozilla Common Voice	sample-055758.mp3
Mozilla Common Voice	sample-014153.mp3
Mozilla Common Voice	sample-189423.mp3
Mozilla Common Voice	sample-120947.mp3
Mozilla Common Voice	sample-062589.mp3
Mozilla Common Voice	sample-095935.mp3
Mozilla Common Voice	sample-177675.mp3
Mozilla Common Voice	sample-107670.mp3
Mozilla Common Voice	sample-162865.mp3
Mozilla Common Voice	sample-016820.mp3
Mozilla Common Voice	sample-133717.mp3
Mozilla Common Voice	sample-189667.mp3
Mozilla Common Voice	sample-026740.mp3
Mozilla Common Voice	sample-138893.mp3
Mozilla Common Voice	sample-016175.mp3
Mozilla Common Voice	sample-078050.mp3
Mozilla Common Voice	sample-124620.mp3
Mozilla Common Voice	sample-089234.mp3
Mozilla Common Voice	sample-165119.mp3
Mozilla Common Voice	sample-001092.mp3
Mozilla Common Voice	sample-015297.mp3
Mozilla Common Voice	sample-164246.mp3
Mozilla Common Voice	sample-065236.mp3
Mozilla Common Voice	sample-043844.mp3
Mozilla Common Voice	sample-028353.mp3
Mozilla Common Voice	sample-051674.mp3
Mozilla Common Voice	sample-001920.mp3
Mozilla Common Voice	sample-090325.mp3
Mozilla Common Voice	sample-047738.mp3
Mozilla Common Voice	sample-078788.mp3
Mozilla Common Voice	sample-144409.mp3
Mozilla Common Voice	sample-085078.mp3
Mozilla Common Voice	sample-011563.mp3
Mozilla Common Voice	sample-016791.mp3
Mozilla Common Voice	sample-175212.mp3
Mozilla Common Voice	sample-129928.mp3
Mozilla Common Voice	sample-093485.mp3
Mozilla Common Voice	sample-033625.mp3
Mozilla Common Voice	sample-112285.mp3
Mozilla Common Voice	sample-175348.mp3
Mozilla Common Voice	sample-183764.mp3
Mozilla Common Voice	sample-002451.mp3
Mozilla Common Voice	sample-094055.mp3
Mozilla Common Voice	sample-176188.mp3
Mozilla Common Voice	sample-007871.mp3
Mozilla Common Voice	sample-030054.mp3
Mozilla Common Voice	sample-006147.mp3
Mozilla Common Voice	sample-029404.mp3
Mozilla Common Voice	sample-166566.mp3
Mozilla Common Voice	sample-034182.mp3
Mozilla Common Voice	sample-125979.mp3
Mozilla Common Voice	sample-133367.mp3
Mozilla Common Voice	sample-186472.mp3
Mozilla Common Voice	sample-163858.mp3
Mozilla Common Voice	sample-070737.mp3
Mozilla Common Voice	sample-173387.mp3
Mozilla Common Voice	sample-187772.mp3
Mozilla Common Voice	sample-110697.mp3
Mozilla Common Voice	sample-162962.mp3
Mozilla Common Voice	sample-195064.mp3
Mozilla Common Voice	sample-044236.mp3
Mozilla Common Voice	sample-012708.mp3
Mozilla Common Voice	sample-058095.mp3
Mozilla Common Voice	sample-164672.mp3
Mozilla Common Voice	sample-162600.mp3
Mozilla Common Voice	sample-059611.mp3
Mozilla Common Voice	sample-103078.mp3
Mozilla Common Voice	sample-146963.mp3
Mozilla Common Voice	sample-055414.mp3
Mozilla Common Voice	sample-142860.mp3
Mozilla Common Voice	sample-182019.mp3
Mozilla Common Voice	sample-035066.mp3
Mozilla Common Voice	sample-195351.mp3
Mozilla Common Voice	sample-075671.mp3
Mozilla Common Voice	sample-175386.mp3
Mozilla Common Voice	sample-179557.mp3
Mozilla Common Voice	sample-011255.mp3
Mozilla Common Voice	sample-162349.mp3
Mozilla Common Voice	sample-137881.mp3
Mozilla Common Voice	sample-016648.mp3
Mozilla Common Voice	sample-057114.mp3
Mozilla Common Voice	sample-020257.mp3
Mozilla Common Voice	sample-167898.mp3
Mozilla Common Voice	sample-155388.mp3
Mozilla Common Voice	sample-140731.mp3
Mozilla Common Voice	sample-033014.mp3
Mozilla Common Voice	sample-141983.mp3
Mozilla Common Voice	sample-176065.mp3
Mozilla Common Voice	sample-015791.mp3
Mozilla Common Voice	sample-022485.mp3
Mozilla Common Voice	sample-135723.mp3
Mozilla Common Voice	sample-093330.mp3
Mozilla Common Voice	sample-173620.mp3
Mozilla Common Voice	sample-064619.mp3
Mozilla Common Voice	sample-074317.mp3
Mozilla Common Voice	sample-182236.mp3
Mozilla Common Voice	sample-051346.mp3
Mozilla Common Voice	sample-190123.mp3
Mozilla Common Voice	sample-142761.mp3
Mozilla Common Voice	sample-092506.mp3
Mozilla Common Voice	sample-104915.mp3
Mozilla Common Voice	sample-115973.mp3
Mozilla Common Voice	sample-177925.mp3
Mozilla Common Voice	sample-023764.mp3
Mozilla Common Voice	sample-092027.mp3
Mozilla Common Voice	sample-058175.mp3
Mozilla Common Voice	sample-177680.mp3
Mozilla Common Voice	sample-178504.mp3
Mozilla Common Voice	sample-141406.mp3
Mozilla Common Voice	sample-171899.mp3
Mozilla Common Voice	sample-111636.mp3
Mozilla Common Voice	sample-170774.mp3
Mozilla Common Voice	sample-161243.mp3
Mozilla Common Voice	sample-137208.mp3
Mozilla Common Voice	sample-080895.mp3
Mozilla Common Voice	sample-180382.mp3
Mozilla Common Voice	sample-079105.mp3
Mozilla Common Voice	sample-023111.mp3
Mozilla Common Voice	sample-075075.mp3
Mozilla Common Voice	sample-042411.mp3
Mozilla Common Voice	sample-154028.mp3
Mozilla Common Voice	sample-102162.mp3
Mozilla Common Voice	sample-043107.mp3
Mozilla Common Voice	sample-137000.mp3
Mozilla Common Voice	sample-071168.mp3
Mozilla Common Voice	sample-106180.mp3
Mozilla Common Voice	sample-015470.mp3
Mozilla Common Voice	sample-192136.mp3
Mozilla Common Voice	sample-181047.mp3
Mozilla Common Voice	sample-050478.mp3
Mozilla Common Voice	sample-053121.mp3
Mozilla Common Voice	sample-111293.mp3
Mozilla Common Voice	sample-065774.mp3
Mozilla Common Voice	sample-162155.mp3
Mozilla Common Voice	sample-167825.mp3
Mozilla Common Voice	sample-076986.mp3
Mozilla Common Voice	sample-147654.mp3
Mozilla Common Voice	sample-074546.mp3
Mozilla Common Voice	sample-151950.mp3
Mozilla Common Voice	sample-133914.mp3
Mozilla Common Voice	sample-098392.mp3
Mozilla Common Voice	sample-187076.mp3
Mozilla Common Voice	sample-060344.mp3
Mozilla Common Voice	sample-004828.mp3
Mozilla Common Voice	sample-168284.mp3
Mozilla Common Voice	sample-186451.mp3
Mozilla Common Voice	sample-038892.mp3
Mozilla Common Voice	sample-144704.mp3
Mozilla Common Voice	sample-161691.mp3
Mozilla Common Voice	sample-104209.mp3
Mozilla Common Voice	sample-137252.mp3
Mozilla Common Voice	sample-164434.mp3
Mozilla Common Voice	sample-141451.mp3
Mozilla Common Voice	sample-065541.mp3
Mozilla Common Voice	sample-066372.mp3
Mozilla Common Voice	sample-101136.mp3
Mozilla Common Voice	sample-111682.mp3
Mozilla Common Voice	sample-195267.mp3
Mozilla Common Voice	sample-032454.mp3
Mozilla Common Voice	sample-086163.mp3
Mozilla Common Voice	sample-110549.mp3
Mozilla Common Voice	sample-102189.mp3
Mozilla Common Voice	sample-104548.mp3
Mozilla Common Voice	sample-066645.mp3
Mozilla Common Voice	sample-089836.mp3
Mozilla Common Voice	sample-050508.mp3
Mozilla Common Voice	sample-132475.mp3
Mozilla Common Voice	sample-087918.mp3
Mozilla Common Voice	sample-098171.mp3
Mozilla Common Voice	sample-163746.mp3
Mozilla Common Voice	sample-153183.mp3
Mozilla Common Voice	sample-166864.mp3
Mozilla Common Voice	sample-170686.mp3
Mozilla Common Voice	sample-048828.mp3
Mozilla Common Voice	sample-098666.mp3
Mozilla Common Voice	sample-121536.mp3
Mozilla Common Voice	sample-119224.mp3
Mozilla Common Voice	sample-051680.mp3
Mozilla Common Voice	sample-060454.mp3
Mozilla Common Voice	sample-155481.mp3
Mozilla Common Voice	sample-142735.mp3
Mozilla Common Voice	sample-182195.mp3
Mozilla Common Voice	sample-183705.mp3
Mozilla Common Voice	sample-158416.mp3
Mozilla Common Voice	sample-068607.mp3
Mozilla Common Voice	sample-058193.mp3
Mozilla Common Voice	sample-149446.mp3
Mozilla Common Voice	sample-104303.mp3
Mozilla Common Voice	sample-181863.mp3
Mozilla Common Voice	sample-145375.mp3
Mozilla Common Voice	sample-163753.mp3
Mozilla Common Voice	sample-096350.mp3
Mozilla Common Voice	sample-192186.mp3
Mozilla Common Voice	sample-176123.mp3
Mozilla Common Voice	sample-170403.mp3
Mozilla Common Voice	sample-094138.mp3
Mozilla Common Voice	sample-040746.mp3
Mozilla Common Voice	sample-028346.mp3
Mozilla Common Voice	sample-121462.mp3
Mozilla Common Voice	sample-037132.mp3
Mozilla Common Voice	sample-077539.mp3
Mozilla Common Voice	sample-191101.mp3
Mozilla Common Voice	sample-079834.mp3
Mozilla Common Voice	sample-003520.mp3
Mozilla Common Voice	sample-087299.mp3
Mozilla Common Voice	sample-073570.mp3
Mozilla Common Voice	sample-132205.mp3
Mozilla Common Voice	sample-127380.mp3
Mozilla Common Voice	sample-079662.mp3
Mozilla Common Voice	sample-051663.mp3
Mozilla Common Voice	sample-098560.mp3
Mozilla Common Voice	sample-123713.mp3
Mozilla Common Voice	sample-056391.mp3
Mozilla Common Voice	sample-104226.mp3
Mozilla Common Voice	sample-038154.mp3
Mozilla Common Voice	sample-185765.mp3
Mozilla Common Voice	sample-151839.mp3
Mozilla Common Voice	sample-096463.mp3
Mozilla Common Voice	sample-168422.mp3
Mozilla Common Voice	sample-110978.mp3
Mozilla Common Voice	sample-175561.mp3
Mozilla Common Voice	sample-086308.mp3
Mozilla Common Voice	sample-135029.mp3
Mozilla Common Voice	sample-151735.mp3
Mozilla Common Voice	sample-019547.mp3
Mozilla Common Voice	sample-077779.mp3
Mozilla Common Voice	sample-137464.mp3
Mozilla Common Voice	sample-153269.mp3
Mozilla Common Voice	sample-182768.mp3
Mozilla Common Voice	sample-072993.mp3
Mozilla Common Voice	sample-007226.mp3
Mozilla Common Voice	sample-115236.mp3
Mozilla Common Voice	sample-149787.mp3
Mozilla Common Voice	sample-183787.mp3
Mozilla Common Voice	sample-098134.mp3
Mozilla Common Voice	sample-025793.mp3
Mozilla Common Voice	sample-083380.mp3
Mozilla Common Voice	sample-188528.mp3
Mozilla Common Voice	sample-131474.mp3
Mozilla Common Voice	sample-162528.mp3
Mozilla Common Voice	sample-142536.mp3
Mozilla Common Voice	sample-165380.mp3
Mozilla Common Voice	sample-131278.mp3
Mozilla Common Voice	sample-135317.mp3
Mozilla Common Voice	sample-184586.mp3
Mozilla Common Voice	sample-120874.mp3
Mozilla Common Voice	sample-098892.mp3
Mozilla Common Voice	sample-172017.mp3
Mozilla Common Voice	sample-030171.mp3
Mozilla Common Voice	sample-162911.mp3
Mozilla Common Voice	sample-005027.mp3
Mozilla Common Voice	sample-181674.mp3
Mozilla Common Voice	sample-157783.mp3
Mozilla Common Voice	sample-000216.mp3
Mozilla Common Voice	sample-188204.mp3
Mozilla Common Voice	sample-149951.mp3
Mozilla Common Voice	sample-004480.mp3
Mozilla Common Voice	sample-118892.mp3
Mozilla Common Voice	sample-179412.mp3
Mozilla Common Voice	sample-156857.mp3
Mozilla Common Voice	sample-100031.mp3
Mozilla Common Voice	sample-191428.mp3
Mozilla Common Voice	sample-138190.mp3
Mozilla Common Voice	sample-059924.mp3
Mozilla Common Voice	sample-172726.mp3
Mozilla Common Voice	sample-062540.mp3
Mozilla Common Voice	sample-097911.mp3
Mozilla Common Voice	sample-025202.mp3
Mozilla Common Voice	sample-104857.mp3
Mozilla Common Voice	sample-066942.mp3
Mozilla Common Voice	sample-109510.mp3
Mozilla Common Voice	sample-080026.mp3
Mozilla Common Voice	sample-069746.mp3
Mozilla Common Voice	sample-168755.mp3
Mozilla Common Voice	sample-186073.mp3
Mozilla Common Voice	sample-013031.mp3
Mozilla Common Voice	sample-005554.mp3
Mozilla Common Voice	sample-079510.mp3
Mozilla Common Voice	sample-150954.mp3
Mozilla Common Voice	sample-048730.mp3
Mozilla Common Voice	sample-078602.mp3
Mozilla Common Voice	sample-044846.mp3
Mozilla Common Voice	sample-118830.mp3
Mozilla Common Voice	sample-187132.mp3
Mozilla Common Voice	sample-001014.mp3
Mozilla Common Voice	sample-012270.mp3
Mozilla Common Voice	sample-025825.mp3
Mozilla Common Voice	sample-111652.mp3
Mozilla Common Voice	sample-148388.mp3
Mozilla Common Voice	sample-110275.mp3
Mozilla Common Voice	sample-065053.mp3
Mozilla Common Voice	sample-058331.mp3
Mozilla Common Voice	sample-007375.mp3
Mozilla Common Voice	sample-127601.mp3
Mozilla Common Voice	sample-056899.mp3
Mozilla Common Voice	sample-142526.mp3
Mozilla Common Voice	sample-048826.mp3
Mozilla Common Voice	sample-152056.mp3
Mozilla Common Voice	sample-194615.mp3
Mozilla Common Voice	sample-010184.mp3
Mozilla Common Voice	sample-176204.mp3
Mozilla Common Voice	sample-142783.mp3
Mozilla Common Voice	sample-159121.mp3
Mozilla Common Voice	sample-092013.mp3
Mozilla Common Voice	sample-139674.mp3
Mozilla Common Voice	sample-120545.mp3
Mozilla Common Voice	sample-140331.mp3
Mozilla Common Voice	sample-092814.mp3
Mozilla Common Voice	sample-191449.mp3
Mozilla Common Voice	sample-164869.mp3
Mozilla Common Voice	sample-141254.mp3
Mozilla Common Voice	sample-017558.mp3
Mozilla Common Voice	sample-160544.mp3
Mozilla Common Voice	sample-090904.mp3
Mozilla Common Voice	sample-025051.mp3
Mozilla Common Voice	sample-028182.mp3
Mozilla Common Voice	sample-178041.mp3
Mozilla Common Voice	sample-130390.mp3
Mozilla Common Voice	sample-177831.mp3
Mozilla Common Voice	sample-057653.mp3
Mozilla Common Voice	sample-158525.mp3
Mozilla Common Voice	sample-004777.mp3
Mozilla Common Voice	sample-138107.mp3
Mozilla Common Voice	sample-040765.mp3
Mozilla Common Voice	sample-108315.mp3
Mozilla Common Voice	sample-175821.mp3
Mozilla Common Voice	sample-152606.mp3
Mozilla Common Voice	sample-121621.mp3
Mozilla Common Voice	sample-155324.mp3
Mozilla Common Voice	sample-042780.mp3
Mozilla Common Voice	sample-075892.mp3
Mozilla Common Voice	sample-087567.mp3
Mozilla Common Voice	sample-059454.mp3
Mozilla Common Voice	sample-075850.mp3
Mozilla Common Voice	sample-185873.mp3
Mozilla Common Voice	sample-138247.mp3
Mozilla Common Voice	sample-066599.mp3
Mozilla Common Voice	sample-178931.mp3
Mozilla Common Voice	sample-058471.mp3
Mozilla Common Voice	sample-048378.mp3
Mozilla Common Voice	sample-037287.mp3
Mozilla Common Voice	sample-157364.mp3
Mozilla Common Voice	sample-132995.mp3
Mozilla Common Voice	sample-037890.mp3
Mozilla Common Voice	sample-119535.mp3
Mozilla Common Voice	sample-070435.mp3
Mozilla Common Voice	sample-193253.mp3
Mozilla Common Voice	sample-083480.mp3
Mozilla Common Voice	sample-191153.mp3
Mozilla Common Voice	sample-183980.mp3
Mozilla Common Voice	sample-048310.mp3
Mozilla Common Voice	sample-168034.mp3
Mozilla Common Voice	sample-161139.mp3
Mozilla Common Voice	sample-184809.mp3
Mozilla Common Voice	sample-066790.mp3
Mozilla Common Voice	sample-189232.mp3
Mozilla Common Voice	sample-044812.mp3
Mozilla Common Voice	sample-066962.mp3
Mozilla Common Voice	sample-151155.mp3
Mozilla Common Voice	sample-180426.mp3
Mozilla Common Voice	sample-003230.mp3
Mozilla Common Voice	sample-053093.mp3
Mozilla Common Voice	sample-020049.mp3
Mozilla Common Voice	sample-028456.mp3
Mozilla Common Voice	sample-157871.mp3
Mozilla Common Voice	sample-125770.mp3
Mozilla Common Voice	sample-183652.mp3
Mozilla Common Voice	sample-125917.mp3
Mozilla Common Voice	sample-034241.mp3
Mozilla Common Voice	sample-041809.mp3
Mozilla Common Voice	sample-103805.mp3
Mozilla Common Voice	sample-101607.mp3
Mozilla Common Voice	sample-189237.mp3
Mozilla Common Voice	sample-106876.mp3
Mozilla Common Voice	sample-189154.mp3
Mozilla Common Voice	sample-099219.mp3
Mozilla Common Voice	sample-083556.mp3
Mozilla Common Voice	sample-047648.mp3
Mozilla Common Voice	sample-187697.mp3
Mozilla Common Voice	sample-190615.mp3
Mozilla Common Voice	sample-053463.mp3
Mozilla Common Voice	sample-184416.mp3
Mozilla Common Voice	sample-181242.mp3
Mozilla Common Voice	sample-091488.mp3
Mozilla Common Voice	sample-079938.mp3
Mozilla Common Voice	sample-118451.mp3
Mozilla Common Voice	sample-069097.mp3
Mozilla Common Voice	sample-183681.mp3
Mozilla Common Voice	sample-021779.mp3
Mozilla Common Voice	sample-094959.mp3
Mozilla Common Voice	sample-054503.mp3
Mozilla Common Voice	sample-141459.mp3
Mozilla Common Voice	sample-078983.mp3
Mozilla Common Voice	sample-045494.mp3
Mozilla Common Voice	sample-185073.mp3
Mozilla Common Voice	sample-030154.mp3
Mozilla Common Voice	sample-104218.mp3
Mozilla Common Voice	sample-142608.mp3
Mozilla Common Voice	sample-181997.mp3
Mozilla Common Voice	sample-088038.mp3
Mozilla Common Voice	sample-040756.mp3
Mozilla Common Voice	sample-022196.mp3
Mozilla Common Voice	sample-054460.mp3
Mozilla Common Voice	sample-024906.mp3
Mozilla Common Voice	sample-086275.mp3
Mozilla Common Voice	sample-014691.mp3
Mozilla Common Voice	sample-023602.mp3
Mozilla Common Voice	sample-072469.mp3
Mozilla Common Voice	sample-093054.mp3
Mozilla Common Voice	sample-178278.mp3
Mozilla Common Voice	sample-180718.mp3
Mozilla Common Voice	sample-111327.mp3
Mozilla Common Voice	sample-063607.mp3
Mozilla Common Voice	sample-027725.mp3
Mozilla Common Voice	sample-044666.mp3
Mozilla Common Voice	sample-126112.mp3
Mozilla Common Voice	sample-169638.mp3
Mozilla Common Voice	sample-027941.mp3
Mozilla Common Voice	sample-170407.mp3
Mozilla Common Voice	sample-120344.mp3
Mozilla Common Voice	sample-108924.mp3
Mozilla Common Voice	sample-004888.mp3
Mozilla Common Voice	sample-002979.mp3
Mozilla Common Voice	sample-174909.mp3
Mozilla Common Voice	sample-075151.mp3
Mozilla Common Voice	sample-111845.mp3
Mozilla Common Voice	sample-085124.mp3
Mozilla Common Voice	sample-089695.mp3
Mozilla Common Voice	sample-097469.mp3
Mozilla Common Voice	sample-101206.mp3
Mozilla Common Voice	sample-041546.mp3
Mozilla Common Voice	sample-068690.mp3
Mozilla Common Voice	sample-111108.mp3
Mozilla Common Voice	sample-123689.mp3
Mozilla Common Voice	sample-045880.mp3
Mozilla Common Voice	sample-019079.mp3
Mozilla Common Voice	sample-053022.mp3
Mozilla Common Voice	sample-184494.mp3
Mozilla Common Voice	sample-089862.mp3
Mozilla Common Voice	sample-130635.mp3
Mozilla Common Voice	sample-035231.mp3
Mozilla Common Voice	sample-151066.mp3
Mozilla Common Voice	sample-103504.mp3
Mozilla Common Voice	sample-114202.mp3
Mozilla Common Voice	sample-113503.mp3
Mozilla Common Voice	sample-146591.mp3
Mozilla Common Voice	sample-131453.mp3
Mozilla Common Voice	sample-035946.mp3
Mozilla Common Voice	sample-108428.mp3
Mozilla Common Voice	sample-183893.mp3
Mozilla Common Voice	sample-104559.mp3
Mozilla Common Voice	sample-188767.mp3
Mozilla Common Voice	sample-161550.mp3
Mozilla Common Voice	sample-181996.mp3
Mozilla Common Voice	sample-068107.mp3
Mozilla Common Voice	sample-097388.mp3
Mozilla Common Voice	sample-067777.mp3
Mozilla Common Voice	sample-126371.mp3
Mozilla Common Voice	sample-149842.mp3
Mozilla Common Voice	sample-019782.mp3
Mozilla Common Voice	sample-134780.mp3
Mozilla Common Voice	sample-112931.mp3
Mozilla Common Voice	sample-166578.mp3
Mozilla Common Voice	sample-193699.mp3
Mozilla Common Voice	sample-033654.mp3
Mozilla Common Voice	sample-175252.mp3
Mozilla Common Voice	sample-123340.mp3
Mozilla Common Voice	sample-176104.mp3
Mozilla Common Voice	sample-159550.mp3
Mozilla Common Voice	sample-146623.mp3
Mozilla Common Voice	sample-187907.mp3
Mozilla Common Voice	sample-106966.mp3
Mozilla Common Voice	sample-047750.mp3
Mozilla Common Voice	sample-184765.mp3
Mozilla Common Voice	sample-008424.mp3
Mozilla Common Voice	sample-137630.mp3
Mozilla Common Voice	sample-118116.mp3
Mozilla Common Voice	sample-004706.mp3
Mozilla Common Voice	sample-003777.mp3
Mozilla Common Voice	sample-018681.mp3
Mozilla Common Voice	sample-019770.mp3
Mozilla Common Voice	sample-176683.mp3
Mozilla Common Voice	sample-029718.mp3
Mozilla Common Voice	sample-114691.mp3
Mozilla Common Voice	sample-090879.mp3
Mozilla Common Voice	sample-168838.mp3
Mozilla Common Voice	sample-019916.mp3
Mozilla Common Voice	sample-071063.mp3
Mozilla Common Voice	sample-129684.mp3
Mozilla Common Voice	sample-163440.mp3
Mozilla Common Voice	sample-125644.mp3
Mozilla Common Voice	sample-152125.mp3
Mozilla Common Voice	sample-167365.mp3
Mozilla Common Voice	sample-057429.mp3
Mozilla Common Voice	sample-188948.mp3
Mozilla Common Voice	sample-180390.mp3
Mozilla Common Voice	sample-107561.mp3
Mozilla Common Voice	sample-132616.mp3
Mozilla Common Voice	sample-114699.mp3
Mozilla Common Voice	sample-003550.mp3
Mozilla Common Voice	sample-048686.mp3
Mozilla Common Voice	sample-039647.mp3
Mozilla Common Voice	sample-066776.mp3
Mozilla Common Voice	sample-179775.mp3
Mozilla Common Voice	sample-002330.mp3
Mozilla Common Voice	sample-029003.mp3
Mozilla Common Voice	sample-037011.mp3
Mozilla Common Voice	sample-032533.mp3
Mozilla Common Voice	sample-039194.mp3
Mozilla Common Voice	sample-149549.mp3
Mozilla Common Voice	sample-101951.mp3
Mozilla Common Voice	sample-007791.mp3
Mozilla Common Voice	sample-134510.mp3
Mozilla Common Voice	sample-158098.mp3
Mozilla Common Voice	sample-043106.mp3
Mozilla Common Voice	sample-134358.mp3
Mozilla Common Voice	sample-100303.mp3
Mozilla Common Voice	sample-187915.mp3
Mozilla Common Voice	sample-142214.mp3
Mozilla Common Voice	sample-106322.mp3
Mozilla Common Voice	sample-020878.mp3
Mozilla Common Voice	sample-062512.mp3
Mozilla Common Voice	sample-069879.mp3
Mozilla Common Voice	sample-034276.mp3
Mozilla Common Voice	sample-122935.mp3
Mozilla Common Voice	sample-103412.mp3
Mozilla Common Voice	sample-089839.mp3
Mozilla Common Voice	sample-139620.mp3
Mozilla Common Voice	sample-107660.mp3
Mozilla Common Voice	sample-014376.mp3
Mozilla Common Voice	sample-145250.mp3
Mozilla Common Voice	sample-012510.mp3
Mozilla Common Voice	sample-151769.mp3
Mozilla Common Voice	sample-113614.mp3
Mozilla Common Voice	sample-097973.mp3
Mozilla Common Voice	sample-041948.mp3
Mozilla Common Voice	sample-181252.mp3
Mozilla Common Voice	sample-073626.mp3
Mozilla Common Voice	sample-001974.mp3
Mozilla Common Voice	sample-041621.mp3
Mozilla Common Voice	sample-063181.mp3
Mozilla Common Voice	sample-145736.mp3
Mozilla Common Voice	sample-145322.mp3
Mozilla Common Voice	sample-154387.mp3
Mozilla Common Voice	sample-194328.mp3
Mozilla Common Voice	sample-182131.mp3
Mozilla Common Voice	sample-169224.mp3
Mozilla Common Voice	sample-002230.mp3
Mozilla Common Voice	sample-025198.mp3
Mozilla Common Voice	sample-116202.mp3
Mozilla Common Voice	sample-114167.mp3
Mozilla Common Voice	sample-126871.mp3
Mozilla Common Voice	sample-183491.mp3
Mozilla Common Voice	sample-045689.mp3
Mozilla Common Voice	sample-036808.mp3
Mozilla Common Voice	sample-192668.mp3
Mozilla Common Voice	sample-020316.mp3
Mozilla Common Voice	sample-180888.mp3
Mozilla Common Voice	sample-016077.mp3
Mozilla Common Voice	sample-136893.mp3
Mozilla Common Voice	sample-157885.mp3
Mozilla Common Voice	sample-096688.mp3
Mozilla Common Voice	sample-188482.mp3
Mozilla Common Voice	sample-081102.mp3
Mozilla Common Voice	sample-092630.mp3
Mozilla Common Voice	sample-028552.mp3
Mozilla Common Voice	sample-128727.mp3
Mozilla Common Voice	sample-021962.mp3
Mozilla Common Voice	sample-147748.mp3
Mozilla Common Voice	sample-031828.mp3
Mozilla Common Voice	sample-109261.mp3
Mozilla Common Voice	sample-139002.mp3
Mozilla Common Voice	sample-048762.mp3
Mozilla Common Voice	sample-136012.mp3
